Username,Score,At,Content,Aplikator
Pengguna Google,1,2024-09-04 02:35:55,Baru aja downlod belum peminjaman tapi udah di teror tepon ga berhenti,Easy Cash
Pengguna Google,1,2024-09-04 02:34:46,Bunga nya melebihi rentenir,Easy Cash
Pengguna Google,4,2024-09-04 02:33:39,sangat membantu,Easy Cash
Pengguna Google,1,2024-09-04 02:27:07,"Kenapa limit ku malah gk ada padahal aku bayar langsung lunas malah limit gk ad kecewa banget tolong lah di koreksi lagi 4 kali pinjam aku gk pernah nunggak dan skrg ini blom jatuh tempo sudah ku lunasi, bener"" aplikasi tidak bisa di rekomendasikan",Easy Cash
Pengguna Google,1,2024-09-04 02:24:38,2 hari verifikasi terus.. Ga jadi ya pinjamnya.. Awas telp dan wa,Easy Cash
Pengguna Google,1,2024-09-04 02:24:19,Berbeda dengan kredivo kalo terjadi kendala sangat cepet respon. Gampang lagi. Easy cash slow respon.,Easy Cash
Pengguna Google,5,2024-09-04 02:21:28,mudah2han diterima,Easy Cash
Pengguna Google,5,2024-09-04 02:20:35,mudah dan cepat,Easy Cash
Pengguna Google,5,2024-09-04 02:16:21,good,Easy Cash
Pengguna Google,4,2024-09-04 02:15:20,lumayan,Easy Cash
Pengguna Google,5,2024-09-04 02:03:21,Terbaik deh..,Easy Cash
Pengguna Google,5,2024-09-04 01:47:20,ok,Easy Cash
Pengguna Google,5,2024-09-04 01:42:11,Sangat membantu,Easy Cash
Pengguna Google,5,2024-09-04 01:41:37,lebih bagus lagi jarak bayarnya 30 hari per periode,Easy Cash
Pengguna Google,5,2024-09-04 01:31:43,mantap,Easy Cash
Pengguna Google,3,2024-09-04 01:26:08,Cara login tanpa nomor telpon gmn,Easy Cash
Pengguna Google,5,2024-09-04 01:25:42,mantap,Easy Cash
Pengguna Google,5,2024-09-04 01:12:33,semoga bermanfaat dan dukses,Easy Cash
Pengguna Google,5,2024-09-04 01:08:22,"Alhamdulillah bisa cair lagi, limit nya langsung naik gede, mksih Easycash atas kepercayaan nya ðŸ™",Easy Cash
Pengguna Google,4,2024-09-04 00:49:42,4 dulu semoga sesuai ekspetasi,Easy Cash
Pengguna Google,5,2024-09-04 00:49:12,Mantap,Easy Cash
Pengguna Google,5,2024-09-04 00:39:47,"terimakasih easycash , proses ny mudah dan tidak rumit, semoga saya di ACC ðŸ˜Š",Easy Cash
Pengguna Google,5,2024-09-04 00:30:50,berguna ketika kita lagi bu mendadak,Easy Cash
Pengguna Google,5,2024-09-04 00:28:13,mantap apk nya sangat membantu ðŸ¤²ðŸ¤²,Easy Cash
Pengguna Google,5,2024-09-04 00:16:29,Terbaik,Easy Cash
Pengguna Google,1,2024-09-04 00:12:51,"Ajukan pinjaman saya di tolak kecewa, mereka hanya cari korban perempuan wanita",Easy Cash
Pengguna Google,5,2024-09-04 00:02:35,mantap,Easy Cash
Pengguna Google,2,2024-09-04 00:01:16,"udh lama make ini, tpi baru kali ini harus nunggu verifikasi nunggu 15 hari gajelas .",Easy Cash
Pengguna Google,4,2024-09-03 23:59:30,"aplikasi sangat simpel.. bagi pemula seperti kami,",Easy Cash
Pengguna Google,5,2024-09-03 23:57:08,sangaat membantu,Easy Cash
Pengguna Google,5,2024-09-03 23:47:25,sangat membantu,Easy Cash
Pengguna Google,1,2024-09-03 23:41:44,", to me cjzcnv",Easy Cash
Pengguna Google,5,2024-09-03 23:39:37,bagus,Easy Cash
Pengguna Google,5,2024-09-03 23:36:54,Sangat bagus aplikasinya dan sangat membantu ðŸ˜Š,Easy Cash
Pengguna Google,5,2024-09-03 23:09:53,kilat super cepat,Easy Cash
Pengguna Google,5,2024-09-03 23:07:22,Terima Kasih banyak easycash... Alhamdulillah rumah tangga saya terjamin,Easy Cash
Pengguna Google,5,2024-09-03 23:01:48,hebat,Easy Cash
Pengguna Google,4,2024-09-03 22:53:33,coba dulu,Easy Cash
Pengguna Google,5,2024-09-03 22:47:25,bisa membantu ok,Easy Cash
Pengguna Google,5,2024-09-03 22:29:41,Good,Easy Cash
Pengguna Google,3,2024-09-03 22:29:41,kenapa limitnya banget kecil?,Easy Cash
Pengguna Google,1,2024-09-03 22:19:33,"Bunganya terlalu banyak, masak pinjaman 222.222 bunganya 142.178",Easy Cash
Pengguna Google,5,2024-09-03 22:09:37,aplikasi ini sangat membantu dan mempermudah,Easy Cash
Pengguna Google,5,2024-09-03 20:59:10,Sangat membantu,Easy Cash
Pengguna Google,4,2024-09-03 20:54:24,pencairan dana cepet,Easy Cash
Pengguna Google,5,2024-09-03 20:07:13,Limit hilang ngak usah bayar apa bila kalian minjam ambial aja Jgan bayar aplikasi ilegal kok kawan sanak ku jadi klau kalian minjam usahakan Jgan bayar cucian nya aman ngak bakal masuk penjarah,Easy Cash
Pengguna Google,5,2024-09-03 20:06:18,joss semoga acc,Easy Cash
Pengguna Google,5,2024-09-03 19:37:51,bagus,Easy Cash
Pengguna Google,5,2024-09-03 19:30:05,Semoga berhasil,Easy Cash
Pengguna Google,5,2024-09-03 19:22:17,sangat membantu,Easy Cash
Pengguna Google,5,2024-09-03 19:22:03,good,Easy Cash
Pengguna Google,5,2024-09-03 19:15:13,"Saya memverifikasi sudah lewat 1x24jam belum di setujui alhasil limit belum nambah2 , gimana sih",Easy Cash
Pengguna Google,2,2024-09-03 19:11:45,Ada rekomendasi dari rupiah cepat pas masuk aplikasi ini di tolak ðŸ˜‚ ...cuaks,Easy Cash
Pengguna Google,1,2024-09-03 19:11:22,RENTENIR,Easy Cash
Pengguna Google,1,2024-09-03 18:51:44,Limit sllu trun.. Bahkan smpe tdk ada sm skli.. Pdhl gk smpe cicilan ke 4 .. Ke 1 ke 2 lgsg d lunasin.. Mngecewakan mknya sya hpus..,Easy Cash
Pengguna Google,5,2024-09-03 18:45:27,bagus banget easycash,Easy Cash
Pengguna Google,5,2024-09-03 18:13:59,lumayan bisa membuat kita legah,Easy Cash
Pengguna Google,3,2024-09-03 18:09:52,ðŸŒŸðŸŒŸðŸŒŸ dlu yah soalnya saldo belum masuk,Easy Cash
Pengguna Google,1,2024-09-03 18:07:48,"limit setelah 3x pengajuan turun drastis,sangat kecewa",Easy Cash
Pengguna Google,5,2024-09-03 18:04:13,mohon bantuannya buat saldo ngojek ðŸ™ðŸ»,Easy Cash
Pengguna Google,5,2024-09-03 17:50:14,kenapa selalu gagal,Easy Cash
Pengguna Google,5,2024-09-03 17:47:04,wah sunggu keren di apk Easycash langsung sat set,Easy Cash
Pengguna Google,5,2024-09-03 17:28:25,mantap,Easy Cash
Pengguna Google,5,2024-09-03 17:27:15,sangat memuaskan,Easy Cash
Pengguna Google,5,2024-09-03 17:19:22,bunga kecil mantep cair gampang,Easy Cash
Pengguna Google,5,2024-09-03 17:00:44,cepat prosesnya,Easy Cash
Pengguna Google,5,2024-09-03 16:40:42,"Aplikasi yang bagus,gak ribet.terimakasih Easycash,ðŸ™ðŸ™",Easy Cash
Pengguna Google,5,2024-09-03 16:38:34,sangat membantu... pencairan cepat seperti kilat,Easy Cash
Pengguna Google,4,2024-09-03 16:35:04,4 dulu,Easy Cash
Pengguna Google,5,2024-09-03 16:34:27,ok,Easy Cash
Pengguna Google,5,2024-09-03 16:27:00,easycash memang is the best pengajuannya ga ribet kalau undang teman dapat cuan lagiðŸ‘ðŸ‘,Easy Cash
Pengguna Google,5,2024-09-03 16:25:52,sangat membantu,Easy Cash
Pengguna Google,5,2024-09-03 16:10:10,Semoga pengajuan saya di proses lgi,Easy Cash
Pengguna Google,3,2024-09-03 15:59:24,Saya ga di acc ACC tuh pinjam dsni,Easy Cash
Pengguna Google,5,2024-09-03 15:58:59,sangat bagus pelayananya,Easy Cash
Pengguna Google,5,2024-09-03 15:54:07,pelayanan nya bagus,Easy Cash
Pengguna Google,5,2024-09-03 15:51:13,bagus sih tapi sekarang tidak ada lumit untuk pengajuan kenapa ya,Easy Cash
Pengguna Google,3,2024-09-03 15:48:55,Bintang 3 stelah byar tagihan limit saya malah kosong.,Easy Cash
Pengguna Google,5,2024-09-03 15:33:27,bagus sekali,Easy Cash
Pengguna Google,5,2024-09-03 15:28:39,"4 kali pengambilan dan pembayaran sebelum waktunya, dikasih nambah limit segitu segitu aja.",Easy Cash
Pengguna Google,5,2024-09-03 15:23:32,pengajuan cepat,Easy Cash
Pengguna Google,5,2024-09-03 15:21:10,ok,Easy Cash
Pengguna Google,3,2024-09-03 15:18:45,sangat membantu pelayanan nya cepat terima kasih Easycash...,Easy Cash
Pengguna Google,1,2024-09-03 15:18:27,"Jangan d download,rentenir online, ntar lu d bikin MALU, telat 2 hari langsung NELPON kontak darurat ngomng yg nggak BIKINI MALU yang d pinjampun gak seberapa, padahal cuma telat 2 hari karna lupa,jangan d download APLIKASI RENTENIR ONLINE BIKIN MALU NTAR NYESAL!!!",Easy Cash
Pengguna Google,5,2024-09-03 15:12:10,Easycash pinjaman dana oke terimaksih atas bantuanya dan kendala kami selama transaksi kredit kami lancar dan utnuk rekomendasikan soal limit tdk bertambah dan berkurang tolong di perbaikannya dgn normal kembali terimakasih atas bantuan nya,Easy Cash
Pengguna Google,3,2024-09-03 15:03:38,"kasih 3 dlu,nanti klo cair baru dikasih 5 bintang",Easy Cash
Pengguna Google,5,2024-09-03 14:51:42,pinjaman cepat dengan limit besar tanpa jaminan...ok lah,Easy Cash
Pengguna Google,5,2024-09-03 14:48:12,puas banget,Easy Cash
Pengguna Google,5,2024-09-03 14:39:38,sangat membantu,Easy Cash
Pengguna Google,5,2024-09-03 14:28:55,Alhamdulillah,Easy Cash
Pengguna Google,5,2024-09-03 14:19:57,baik,Easy Cash
Pengguna Google,5,2024-09-03 14:17:53,baik,Easy Cash
Pengguna Google,5,2024-09-03 14:17:07,masih nunggu semoga up,Easy Cash
Pengguna Google,5,2024-09-03 14:12:01,"Proses cepat, gak ribet. 5 menit cair. Sangat membantu bagi yang butuh uang cepat. Jangan lupa bayar angsurannya. ðŸ˜",Easy Cash
Pengguna Google,5,2024-09-03 14:00:40,semoga acc nya cepat aman,Easy Cash
Pengguna Google,3,2024-09-03 13:58:05,sy kasih bintang 3 dl kl emang easycash bener membantu,Easy Cash
Pengguna Google,5,2024-09-03 13:47:21,mANTp,Easy Cash
Pengguna Google,5,2024-09-03 13:45:19,Mantap,Easy Cash
Pengguna Google,1,2024-09-03 13:41:47,"Aplikasi yg bagus, tp sayang bagettttt cara nagih nya edan edanan... Bukan nya udh OJK tuh penagihan nya pake etika...? Tapi aplikasi ini penagihan nya meresahkan.. Nyesel bgt pinjam di aplikasi easycash ini. Maaf ya tdnya ga sy kasih bintang... Tp ga bisa di posting, dgn terpaksa sy ksh bintang 1 biar ke posting.... ðŸ™",Easy Cash
Pengguna Google,5,2024-09-03 13:41:12,pinjaman fleksibel tenor lama,Easy Cash
Pengguna Google,1,2024-09-03 13:38:50,telat 3 hari udh d spam .padahal mau bayar sekitar semingguan lg eh udh memvonis skor kredit buruk,Easy Cash
Pengguna Google,1,2024-09-03 13:32:34,Maaf ranting saya turunkan sebelumnya saya telah melakukan semua pelunasan sebelum tanggal jatuh tempo yang di berikan akan tetapi di saat saya mau melakukan kembali pinjaman malah di tolak tiba tiba apa maksud dari semua ini,Easy Cash
Pengguna Google,2,2024-09-03 13:28:21,Maaf bintang saya turunin sebelumnya saya telah melakukan semua pelunasan sebelum tanggal jatuh tempo yang di berikan namun di saat saya mau melakukan pinjaman kembali malah di tolak tiba tiba apa.maksud dari semua ini,Easy Cash
Pengguna Google,1,2024-09-03 13:15:23,"Mulai hari ini tgl 3 september saya uninstall aplikasi ini , jika ada penagihan a/n istianah itu bukan pengajuan dari saya dikarenakan saya d tolak pengajuannya trimakasih",Easy Cash
Pengguna Google,5,2024-09-03 13:08:16,oke,Easy Cash
Pengguna Google,5,2024-09-03 13:06:05,terima kasih sudah di respon ðŸ‘ðŸ‘ðŸ‘,Easy Cash
Pengguna Google,4,2024-09-03 12:54:45,mudah prosesnya cepat cairnya,Easy Cash
Pengguna Google,5,2024-09-03 12:54:26,ðŸ‘,Easy Cash
Pengguna Google,5,2024-09-03 12:53:59,ok,Easy Cash
Pengguna Google,3,2024-09-03 12:53:07,"saya kasih 3 bintang dulu,,..klo cair saya tambah 2 bintang lgi",Easy Cash
Pengguna Google,1,2024-09-03 12:47:56,Sudah bayar pelunasan tapi ndkbisa melakukan pinjaman lagi,Easy Cash
Pengguna Google,5,2024-09-03 12:44:01,Proses pengajuanya cepat ada tapinya.soalnya utk pengajuan pinjaman yg ke 3 sy lama prosesnya...mohon utk d permudah,Easy Cash
Pengguna Google,1,2024-09-03 12:31:59,Pengajuan saya selalu tidak lolos kenapah yah,Easy Cash
Pengguna Google,5,2024-09-03 12:30:02,bagussss,Easy Cash
Pengguna Google,2,2024-09-03 12:29:16,semoga lancar,Easy Cash
Pengguna Google,5,2024-09-03 12:22:16,Good,Easy Cash
Pengguna Google,5,2024-09-03 12:12:00,aplikasinya oke apalagi tenornya dan cicilannya juga ringan,Easy Cash
Pengguna Google,4,2024-09-03 12:07:08,semoga sukses selalu,Easy Cash
Pengguna Google,5,2024-09-03 12:05:21,apl yg sangat membantu di saat lgi butuh mendadak,Easy Cash
Pengguna Google,4,2024-09-03 12:03:34,sangat mebantu sekali Easycash,Easy Cash
Pengguna Google,5,2024-09-03 12:01:19,kalau bisa jangan waktu pembayaran jangan terlalu dekat ðŸ™ðŸ™,Easy Cash
Pengguna Google,5,2024-09-03 11:59:37,mantap,Easy Cash
Pengguna Google,5,2024-09-03 11:58:35,terbaik,Easy Cash
Pengguna Google,5,2024-09-03 11:58:34,sangat membatu disaat butuh semoga lancar membayar nya,Easy Cash
Pengguna Google,1,2024-09-03 11:55:36,Bunga mencekik,Easy Cash
Pengguna Google,5,2024-09-03 11:51:39,"gercep,ga ribet,mudah2an di ac",Easy Cash
Pengguna Google,5,2024-09-03 11:50:07,untuk modal usaha adik saya.d kampung,Easy Cash
Pengguna Google,5,2024-09-03 11:44:58,terimah kasih lancar selalu,Easy Cash
Pengguna Google,1,2024-09-03 11:42:14,Jangan pinjam atau istal aplikasi ini. Karna percuma kalian daftar gak akan lolos verifikasi. Jdi sayangi data2 anda.,Easy Cash
Pengguna Google,3,2024-09-03 11:41:05,"Padahal saya udah bayar lunas semua, belum jatuh tempo pula, malah susah dapat limit gedenya, ini udah nunggu 1 hari lebih, semoga saya bisa pinjam kembali dengan tenor yang lama.",Easy Cash
Pengguna Google,2,2024-09-03 11:38:22,iklan dan kenyataannya sangat membagongkan pemirsa . wkwkwkwkwk....,Easy Cash
Pengguna Google,5,2024-09-03 11:32:14,pinjaman cepat dan sangat membantu,Easy Cash
Pengguna Google,1,2024-09-03 11:31:49,"Bagaimana dengan penaikan limit pinjaman,saya sudah aplod KK saya,tetapi tidak ada respon ,gk jelas aplikasinya",Easy Cash
Pengguna Google,5,2024-09-03 11:31:12,proses cepat,Easy Cash
Pengguna Google,5,2024-09-03 11:21:00,Aplikasi sangat mudah untuk meminjam uang modal usaha,Easy Cash
Pengguna Google,4,2024-09-03 11:20:08,bagus proses cepat,Easy Cash
Pengguna Google,4,2024-09-03 11:18:53,mantap limit gua naik geude tpi kurang nya ditlp terus jir blm juga jatuh tempo itu sih,Easy Cash
Pengguna Google,5,2024-09-03 11:17:54,terbaik lajj,Easy Cash
Pengguna Google,5,2024-09-03 11:10:58,nicee,Easy Cash
Pengguna Google,1,2024-09-03 11:10:15,ADA YG TELPON ??? ADA EMAIL TAGIHAN DOBLE .. HATI HATI...buruk ..tidak Berkualitas TIDAK JELAS,Easy Cash
Pengguna Google,5,2024-09-03 11:08:28,Terima kasih banyak atas bantuannya. Semoga easycash semakin sukses.,Easy Cash
Pengguna Google,5,2024-09-03 11:06:34,sangat membantu,Easy Cash
Pengguna Google,1,2024-09-03 11:00:02,Bagus,Easy Cash
Pengguna Google,1,2024-09-03 10:55:08,Knpa sya tidak bisa mendownload aplikasi ini,Easy Cash
Pengguna Google,1,2024-09-03 10:49:05,Asu,Easy Cash
Pengguna Google,5,2024-09-03 10:47:37,makasih kak,Easy Cash
Pengguna Google,5,2024-09-03 10:46:37,kok 100 Sik pinjamannya,Easy Cash
Pengguna Google,2,2024-09-03 10:46:32,Kenapa nunggu limit lama sekali .. padahal sudah 1Ã—24 jam tapi masih nunggu,Easy Cash
Pengguna Google,5,2024-09-03 10:45:41,ok,Easy Cash
Pengguna Google,5,2024-09-03 10:44:10,cepat sekali,Easy Cash
Pengguna Google,1,2024-09-03 10:37:32,"Aplikasi aneh, gak minjem ga apa tiba tiba banyak telepon dari nomer gak di kenal",Easy Cash
Pengguna Google,5,2024-09-03 10:30:13,Bagus sekali,Easy Cash
Pengguna Google,1,2024-09-03 10:26:07,"Ga ngerti lagi ini sama apk, penipuan masa saya mengajukan peminjaman tapi ditolak (tidak lolos verifikasi)beberapa hari kemudian depkoleptor nagih uang pinjaman, sumpah apk ini penipuan.tolong data konsumen jangan dimainin kek gitu",Easy Cash
Pengguna Google,5,2024-09-03 10:17:51,sangat bagus bs membantu,Easy Cash
Pengguna Google,5,2024-09-03 10:12:25,sangat bermanfaat,Easy Cash
Pengguna Google,1,2024-09-03 10:02:16,"WOYYYY KENAPA GUA DITELPON TRUSSSS,GUA UDAH LAMA LUNAS,PEMBAYARAN GA PERNAH TELAT KENAPA DITELPON TRUS WOYYYY, GANGGUIN ORANG AJA",Easy Cash
Pengguna Google,5,2024-09-03 09:59:14,easycash topðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘,Easy Cash
Pengguna Google,5,2024-09-03 09:54:47,Mantap,Easy Cash
Pengguna Google,5,2024-09-03 09:51:37,"cepat,mudah, transparan dan gak ribet",Easy Cash
Pengguna Google,5,2024-09-03 09:49:57,mantap lah pokok ny kebntu rasa ny yg gajian ny mngguan,Easy Cash
Pengguna Google,3,2024-09-03 09:46:37,sangat membantu,Easy Cash
Pengguna Google,5,2024-09-03 09:45:11,sangat membantu,Easy Cash
Pengguna Google,5,2024-09-03 09:44:10,mudah bgt gk ribet semoga bermanfaat,Easy Cash
Pengguna Google,1,2024-09-03 09:43:18,"Sudah bayar lunas limit 6,800, ngajuin lagi ditolak, nunggu sebulan limit jadi 200rb ngajuin di tolak langsung ðŸ¤£ðŸ¤£",Easy Cash
Pengguna Google,5,2024-09-03 09:40:33,bagus,Easy Cash
Pengguna Google,5,2024-09-03 09:40:31,ACC lama,Easy Cash
Pengguna Google,1,2024-09-03 09:35:49,"Masa saya sudah melunasi langsung sekaligus gk bisa ngajuin lagi gmna dong, data saya tolong di hapus",Easy Cash
Pengguna Google,1,2024-09-03 09:33:00,Berenti nelponin gw nawarin pinjeman. Ganggu bngs d. Gw gk butuh. Cari korban laen,Easy Cash
Pengguna Google,5,2024-09-03 09:32:02,Ok jg,Easy Cash
Pengguna Google,5,2024-09-03 09:25:17,good,Easy Cash
Pengguna Google,1,2024-09-03 09:25:05,Aplikasi taik.. Tiba2 nelpon katanya dapat limit nomor tetpilih.. Giliran di donload. Verifiksi muka aja gak bisa.. Anjir.. Auto buang apk sampah,Easy Cash
Pengguna Google,5,2024-09-03 09:24:11,makasih saya terbantu dalam. keadaan mendesak,Easy Cash
Pengguna Google,1,2024-09-03 09:17:26,"Ga pernah telat pembayaran ,, limit bukannya nambah malah turun ,, limit cuma 100 ribu buat apaan ,, uninstal aja ..",Easy Cash
Pengguna Google,1,2024-09-03 09:17:06,Buruk. Limit dari 7jt tiba tiba jadi 100rb. Telat belom pernah. Jadi ke ga ada otaknya lama kelamaan,Easy Cash
Pengguna Google,5,2024-09-03 09:09:41,good,Easy Cash
Pengguna Google,4,2024-09-03 09:08:43,limit rendah,Easy Cash
Pengguna Google,4,2024-09-03 09:08:43,baik,Easy Cash
Pengguna Google,3,2024-09-03 09:08:30,"Saya sudah menghapus apk ini dari hp saya jika ada yang menggunakan identitas saya,saya tidak akan bertanggung jawab,soalnya data saya sudah saya hps tapi tidak bisa,jika ada apa""mohon maap saya tidak akan bertanggung jawab ,saya juga tidak meminjam uang disini,dan saya juga tidak menerima uang dari apk ini sepeserpun, mohon hps data diri saya/identitas dari siniðŸ™ðŸ»",Easy Cash
Pengguna Google,4,2024-09-03 09:08:19,sangat mudah dan simple,Easy Cash
Pengguna Google,1,2024-09-03 09:05:46,Bacot mau minjam aja ribet bener gk kyk iklan trus limit nya gagal terus,Easy Cash
Pengguna Google,2,2024-09-03 08:58:20,"Sangat menyesal menggunakan aplikasi ini padahal pembayaran sudah tepat waktu dan tidak pernah telat tapi limitnyaa tiba"" turu drastis",Easy Cash
Pengguna Google,1,2024-09-03 08:56:39,ðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘Ž,Easy Cash
Pengguna Google,5,2024-09-03 08:55:03,easy mudah cuman setoranya bukan perbulan sayangnya tapi per 15 hari,Easy Cash
Pengguna Google,5,2024-09-03 08:38:25,mudah ny,Easy Cash
Pengguna Google,4,2024-09-03 08:38:14,jawabn cepat,Easy Cash
Pengguna Google,4,2024-09-03 08:27:26,semoga di ACC dan jadi langganan,Easy Cash
Pengguna Google,5,2024-09-03 08:24:03,"TDK ribet persyaratannya cuma dgn KTP,limit besar tenor panjang, nnti LG mungkin ada yg tenor 12bln, biar kalo pinjam besar cicilannya ringan kl 12bln...LBH murah dr adapundi, kredito n kredit pintar, percaya sama sy, sy TDK di endorse tp pelanggan easycash, swear....ðŸ‘",Easy Cash
Pengguna Google,5,2024-09-03 08:22:25,mantaf,Easy Cash
Pengguna Google,5,2024-09-03 08:15:21,good,Easy Cash
Pengguna Google,5,2024-09-03 08:14:58,Sangat membantu,Easy Cash
Pengguna Google,1,2024-09-03 08:12:39,"Aplikasi yg sangat menggangu, suka tiba2 ga sengaja ke download sendiri....ngeselin bgt ngeliat iklannya",Easy Cash
Pengguna Google,5,2024-09-03 08:04:20,Sangat membantu dan semoga bisa di ACC untuk pertama kalinya,Easy Cash
Pengguna Google,5,2024-09-03 07:58:13,Semoga di ACC.. mohon bantuannya dan atas kerjasama nya,Easy Cash
Pengguna Google,1,2024-09-03 07:54:42,Tolong jgn di salah gunakan data diri saya yah saya baru saja mengajukan di tolak dengan alasan kredit skor lah kurang apa gituh tolong apus data diri sya jika di salah gunakan sya akan tindak lanjutkan ke jalur yg berwajib trimakasih,Easy Cash
Pengguna Google,5,2024-09-03 07:48:44,pembayaran lancar limit tambahan masih di bekukan,Easy Cash
Pengguna Google,3,2024-09-03 07:48:00,bgus,Easy Cash
Pengguna Google,3,2024-09-03 07:47:22,bagus,Easy Cash
Pengguna Google,5,2024-09-03 07:46:28,ok,Easy Cash
Pengguna Google,5,2024-09-03 07:36:07,sukses selalu,Easy Cash
Pengguna Google,5,2024-09-03 07:33:56,baik,Easy Cash
Pengguna Google,5,2024-09-03 07:33:13,Aplikasi ini sangat membantu,Easy Cash
Pengguna Google,4,2024-09-03 07:31:52,"Pertama ngajuin di kasih limit 3jt tapi gak minat bunga terlalu tinggi sebulan 2x nyicil berat bwt org ky sy yg gajian cma sebulan sekali, tolong di perbaiki lagi untuk bunganya dan periode cicilan nya trimakasih ðŸ™ðŸ™ðŸ™",Easy Cash
